"game_id","home_team","away_team","home_win_prob","away_win_prob","predicted_winner","actual_winner","correct"
"2025_15_TEN_SF","SF","TEN",0.749874979257584,0.250125020742416,"SF","SF",TRUE
"2025_15_MIN_DAL","DAL","MIN",0.747734665870667,0.252265334129333,"DAL","MIN",FALSE
"2025_15_MIA_PIT","PIT","MIA",0.412287071347237,0.587712928652763,"MIA","PIT",FALSE
"2025_16_LA_SEA","SEA","LA",0.736012160778046,0.263987839221954,"SEA","SEA",TRUE
"2025_16_PHI_WAS","WAS","PHI",0.283321131020784,0.716678868979216,"PHI","PHI",TRUE
"2025_16_GB_CHI","CHI","GB",0.250107681589725,0.749892318410275,"GB","CHI",FALSE
"2025_16_TB_CAR","CAR","TB",0.250402512348955,0.749597487651045,"TB","CAR",FALSE
"2025_16_BUF_CLE","CLE","BUF",0.250000626607516,0.749999373392484,"BUF","BUF",TRUE
"2025_16_LAC_DAL","DAL","LAC",0.746673732995987,0.253326267004013,"DAL","LAC",FALSE
"2025_16_CIN_MIA","MIA","CIN",0.362493366003036,0.637506633996964,"CIN","CIN",TRUE
"2025_16_NYJ_NO","NO","NYJ",0.74759441614151,0.25240558385849,"NO","NO",TRUE
"2025_16_MIN_NYG","NYG","MIN",0.272474601864815,0.727525398135185,"MIN","MIN",TRUE
"2025_16_KC_TEN","TEN","KC",0.250083002218162,0.749916997781838,"KC","TEN",FALSE
"2025_16_ATL_ARI","ARI","ATL",0.725610256195068,0.274389743804932,"ARI","ATL",FALSE
"2025_16_JAX_DEN","DEN","JAX",0.555466860532761,0.444533139467239,"DEN","JAX",FALSE
"2025_16_PIT_DET","DET","PIT",0.749403715133667,0.250596284866333,"DET","PIT",FALSE
"2025_16_LV_HOU","HOU","LV",0.695532321929932,0.304467678070068,"HOU","HOU",TRUE
"2025_16_NE_BAL","BAL","NE",0.749944508075714,0.250055491924286,"BAL","NE",FALSE
"2025_16_SF_IND","IND","SF",0.258691610768437,0.741308389231563,"SF","SF",TRUE
"2025_17_DAL_WAS","WAS","DAL",0.280973954126239,0.719026045873761,"DAL","DAL",TRUE
"2025_17_DET_MIN","MIN","DET",0.259473791345954,0.740526208654046,"DET","MIN",FALSE
"2025_17_DEN_KC","KC","DEN",0.749985814094543,0.250014185905457,"KC","DEN",FALSE
"2025_17_HOU_LAC","LAC","HOU",0.741238683462143,0.258761316537857,"LAC","HOU",FALSE
"2025_17_BAL_GB","GB","BAL",0.730619579553604,0.269380420446396,"GB","BAL",FALSE
"2025_17_SEA_CAR","CAR","SEA",0.250330853450578,0.749669146549422,"SEA","SEA",TRUE
"2025_17_ARI_CIN","CIN","ARI",0.745590001344681,0.254409998655319,"CIN","CIN",TRUE
"2025_17_PIT_CLE","CLE","PIT",0.261390305124223,0.738609694875777,"PIT","CLE",FALSE
"2025_17_JAX_IND","IND","JAX",0.711200535297394,0.288799464702606,"IND","JAX",FALSE
"2025_17_TB_MIA","MIA","TB",0.335314206779003,0.664685793220997,"TB","MIA",FALSE
"2025_17_NE_NYJ","NYJ","NE",0.253026891034096,0.746973108965904,"NE","NE",TRUE
"2025_17_NO_TEN","TEN","NO",0.733228445053101,0.266771554946899,"TEN","NO",FALSE
"2025_17_NYG_LV","LV","NYG",0.70973128080368,0.29026871919632,"LV","NYG",FALSE
"2025_17_PHI_BUF","BUF","PHI",0.749500185251236,0.250499814748764,"BUF","PHI",FALSE
"2025_17_CHI_SF","SF","CHI",0.749917924404144,0.250082075595856,"SF","SF",TRUE
"2025_17_LA_ATL","ATL","LA",0.287510219961405,0.712489780038595,"LA","ATL",FALSE
"2025_18_CAR_TB","TB","CAR",0.749961018562317,0.250038981437683,"TB","TB",TRUE
"2025_18_SEA_SF","SF","SEA",0.729562073945999,0.270437926054001,"SF","SEA",FALSE
"2025_18_NO_ATL","ATL","NO",0.737687706947327,0.262312293052673,"ATL","ATL",TRUE
"2025_18_CLE_CIN","CIN","CLE",0.749954521656036,0.250045478343964,"CIN","CLE",FALSE
"2025_18_IND_HOU","HOU","IND",0.281703215092421,0.718296784907579,"IND","HOU",FALSE
"2025_18_TEN_JAX","JAX","TEN",0.725262105464935,0.274737894535065,"JAX","JAX",TRUE
"2025_18_GB_MIN","MIN","GB",0.250472635001643,0.749527364998357,"GB","MIN",FALSE
"2025_18_DAL_NYG","NYG","DAL",0.250316521822242,0.749683478177758,"DAL","NYG",FALSE
"2025_18_NYJ_BUF","BUF","NYJ",0.75,0.25,"BUF","BUF",TRUE
"2025_18_DET_CHI","CHI","DET",0.251622778945602,0.748377221054398,"DET","DET",TRUE
"2025_18_LAC_DEN","DEN","LAC",0.53397324681282,0.46602675318718,"DEN","DEN",TRUE
"2025_18_ARI_LA","LA","ARI",0.738252133131027,0.261747866868973,"LA","LA",TRUE
"2025_18_KC_LV","LV","KC",0.250013937466974,0.749986062533026,"KC","LV",FALSE
"2025_18_MIA_NE","NE","MIA",0.31669395416975,0.68330604583025,"MIA","NE",FALSE
"2025_18_WAS_PHI","PHI","WAS",0.746698796749115,0.253301203250885,"PHI","WAS",FALSE
"2025_18_BAL_PIT","PIT","BAL",0.251243349979632,0.748756650020368,"BAL","PIT",FALSE
"2025_19_LA_CAR","CAR","LA",0.251764383167028,0.748235616832972,"LA","LA",TRUE
"2025_19_GB_CHI","CHI","GB",0.250107681597001,0.749892318402999,"GB","CHI",FALSE
